INFO: setting server port as: 2222
INFO: Waiting for incoming connection...
R84:12004990.704579694,1.000000000,12004990.704650935,12004991.704685956
R85:12004991.804790704,1.000000000,12004991.804869279,12004992.804905882
R86:12004992.905022711,1.000000000,12004992.905102344,12004993.905135481
R87:12004994.005258646,1.000000000,12004994.005345441,12004995.005374862
R88:12004995.105470506,1.000000000,12004995.105547749,12004996.105576476
R89:12004996.205683377,1.000000000,12004996.205750713,12004997.205778498
R90:12004997.305894451,1.000000000,12004997.305957614,12004998.305998139
R91:12004998.406102952,1.000000000,12004998.406172253,12004999.406209821
R92:12004999.506320614,1.000000000,12004999.506396266,12005000.506429875
R93:12005000.606537580,1.000000000,12005000.606610851,12005001.606647737
R94:12005001.706762306,1.000000000,12005001.706846990,12005002.706877701
R95:12005002.806986084,1.000000000,12005002.807071060,12005003.807100615
R96:12005003.907210181,1.000000000,12005003.907274343,12005004.907305306
R97:12005005.007418234,1.000000000,12005005.007496182,12005006.007527616
R98:12005006.107633969,1.000000000,12005006.107712340,12005007.107748544
R99:12005007.207894338,1.000000000,12005007.207976745,12005008.208016131
R100:12005008.308159681,1.000000000,12005008.308224401,12005009.308257282
R101:12005009.408358647,1.000000000,12005009.408440251,12005010.408475081
R102:12005010.508586699,1.000000000,12005010.508665346,12005011.508700775
R103:12005011.608803025,1.000000000,12005011.608864278,12005012.608899409
R104:12005012.709003324,1.000000000,12005012.709091555,12005013.709123833
R105:12005013.809217742,1.000000000,12005013.809285354,12005014.809323743
R106:12005014.909413004,1.000000000,12005014.909481281,12005015.909511982
R107:12005016.009601709,1.000000000,12005016.009669784,12005017.009697337
R108:12005017.109815365,1.000000000,12005017.109882170,12005018.109912869
R109:12005018.210090950,1.000000000,12005018.210164556,12005019.210196575
R110:12005019.310317598,1.000000000,12005019.310378078,12005020.310407642
R111:12005020.410515277,1.000000000,12005020.410591671,12005021.410625417
R112:12005021.510762634,1.000000000,12005021.510848293,12005022.510889588
R113:12005022.610980311,1.000000000,12005022.611080252,12005023.611112475
R114:12005023.711213373,1.000000000,12005023.711297605,12005024.711328639
R115:12005024.811444795,1.000000000,12005024.811524481,12005025.811551668
R116:12005025.911662547,1.000000000,12005025.911749000,12005026.911778068
R117:12005027.011904322,1.000000000,12005027.011976071,12005028.012010681
R118:12005028.112129213,1.000000000,12005028.112193322,12005029.112223579
R119:12005029.212333322,1.000000000,12005029.212397808,12005030.212424142
R120:12005030.312530519,1.000000000,12005030.312590729,12005031.312619846
R121:12005031.412736386,1.000000000,12005031.412807539,12005032.412837600
R122:12005032.512942970,1.000000000,12005032.513029782,12005033.513060145
R123:12005033.613185877,1.000000000,12005033.613247346,12005034.613275094
R124:12005034.713383721,1.000000000,12005034.713464564,12005035.713491848
R125:12005035.813600853,1.000000000,12005035.813693641,12005036.813735293
R126:12005036.913876133,1.000000000,12005036.913941553,12005037.913973665
R127:12005038.014103141,1.000000000,12005038.014167825,12005039.014197269
R128:12005039.114315564,1.000000000,12005039.114384923,12005040.114416512
R129:12005040.214523094,1.000000000,12005040.214591995,12005041.214622457
R130:12005041.314756140,1.000000000,12005041.314827520,12005042.314863978
R131:12005042.414971841,1.000000000,12005042.415063830,12005043.415092947
R132:12005043.515203292,1.000000000,12005043.515286243,12005044.515315235
R133:12005044.615422942,1.000000000,12005044.615509966,12005045.615538195
R134:12005045.715632737,1.000000000,12005045.715700641,12005046.715746801
R135:12005046.815884298,1.000000000,12005046.815973992,12005047.816021472
R136:12005047.916142261,1.000000000,12005047.916212099,12005048.916245908
R137:12005049.016363291,1.000000000,12005049.016443931,12005050.016472848
R138:12005050.116585523,1.000000000,12005050.116701178,12005051.116733683
R139:12005051.216857979,1.000000000,12005051.216927949,12005052.216962468
R140:12005052.317104120,1.000000000,12005052.317240937,12005053.317271030
R141:12005053.417391075,1.000000000,12005053.417458255,12005054.417487601
R142:12005054.517595066,1.000000000,12005054.517671049,12005055.517705852
R143:12005055.617825393,1.000000000,12005055.617909169,12005056.617942089
R144:12005056.718052668,1.000000000,12005056.718126718,12005057.718157131
R145:12005057.818250958,1.000000000,12005057.818332635,12005058.818365039
R146:12005058.918469258,1.000000000,12005058.918607578,12005059.918646442
R147:12005060.018735111,1.000000000,12005060.018811448,12005061.018843990
R148:12005061.118960200,1.000000000,12005061.119037457,12005062.119067961
R149:12005062.219197871,1.000000000,12005062.219282659,12005063.219315119
R150:12005063.319425963,1.000000000,12005063.319516769,12005064.319549767
R151:12005064.419676837,1.000000000,12005064.419765037,12005065.419798233
R152:12005065.519912327,1.000000000,12005065.519994887,12005066.520039609
R153:12005066.620121578,1.000000000,12005066.620186860,12005067.620217141
R154:12005067.720333785,1.000000000,12005067.720404385,12005068.720436133
R155:12005068.820544751,1.000000000,12005068.820619052,12005069.820650931
R156:12005069.920751262,1.000000000,12005069.920813577,12005070.920845523
R157:12005071.020954996,1.000000000,12005071.021034960,12005072.021065040
R158:12005072.121177744,1.000000000,12005072.121253502,12005073.121285994
R159:12005073.221403679,1.000000000,12005073.221483426,12005074.221514257
R160:12005074.321623508,1.000000000,12005074.321728854,12005075.321759179
R161:12005075.421883874,1.000000000,12005075.421940451,12005076.421971789
R162:12005076.522107825,1.000000000,12005076.522193432,12005077.522220461
R163:12005077.622322600,1.000000000,12005077.622383339,12005078.622415012
R164:12005078.722536802,1.000000000,12005078.722601643,12005079.722633913
R165:12005079.822756775,1.000000000,12005079.822831862,12005080.822861131
R166:12005080.922970744,1.000000000,12005080.923045889,12005081.923075134
R167:12005082.023190472,1.000000000,12005082.023257719,12005083.023286460
R168:12005083.123399680,1.000000000,12005083.123471703,12005084.123504540
R169:12005084.223597700,1.000000000,12005084.223672977,12005085.223706936
R170:12005085.323817076,1.000000000,12005085.323895847,12005086.323924674
R171:12005086.424035572,1.000000000,12005086.424095007,12005087.424124565
R172:12005087.524231821,1.000000000,12005087.524299920,12005088.524330193
R173:12005088.624433210,1.000000000,12005088.624510156,12005089.624542667
R174:12005089.724712664,1.000000000,12005089.724789474,12005090.724822573
R175:12005090.824944908,1.000000000,12005090.825028108,12005091.825057466
R176:12005091.925177755,1.000000000,12005091.925244169,12005092.925272362
R177:12005093.025380811,1.000000000,12005093.025443159,12005094.025467725
R178:12005094.125579201,1.000000000,12005094.125646194,12005095.125678962
R179:12005095.225787610,1.000000000,12005095.225852719,12005096.225879420
R180:12005096.326015946,1.000000000,12005096.326084688,12005097.326116139
R181:12005097.426240617,1.000000000,12005097.426307285,12005098.426337197
R182:12005098.526444769,1.000000000,12005098.526508419,12005099.526537536
R183:12005099.626632029,1.000000000,12005099.626714678,12005100.626742745
R184:12005100.726857509,1.000000000,12005100.726925243,12005101.726954686
R185:12005101.827075852,1.000000000,12005101.827148346,12005102.827177022
R186:12005102.927290920,1.000000000,12005102.927352550,12005103.927381391
R187:12005104.027491398,1.000000000,12005104.027552536,12005105.027578736
R188:12005105.127702544,1.000000000,12005105.127769042,12005106.127799338
R189:12005106.227932507,1.000000000,12005106.228014531,12005107.228042133
R190:12005107.328156551,1.000000000,12005107.328252813,12005108.328287130
R191:12005108.428416623,1.000000000,12005108.428476691,12005109.428509161
R192:12005109.528606685,1.000000000,12005109.528682608,12005110.528713960
R193:12005110.628834564,1.000000000,12005110.628894702,12005111.628922313
R194:12005111.729028419,1.000000000,12005111.729084523,12005112.729113465
R195:12005112.829217104,1.000000000,12005112.829280179,12005113.829311756
R196:12005113.929429451,1.000000000,12005113.929487411,12005114.929519739
R197:12005115.029695837,1.000000000,12005115.029754002,12005116.029782640
R198:12005116.129893569,1.000000000,12005116.129971739,12005117.130004670
R199:12005117.230112612,1.000000000,12005117.230177522,12005118.230208308
R200:12005118.330338137,1.000000000,12005118.330399945,12005119.330429710
R201:12005119.430532128,1.000000000,12005119.430600530,12005120.430629337
R202:12005120.530791869,1.000000000,12005120.530860024,12005121.530888245
R203:12005121.630971011,1.000000000,12005121.631037349,12005122.631067105
R204:12005122.731168989,1.000000000,12005122.731246939,12005123.731278071
R205:12005123.831372684,1.000000000,12005123.831452144,12005124.831481975
R206:12005124.931600532,1.000000000,12005124.931665761,12005125.931697853
R207:12005126.031809943,1.000000000,12005126.031872835,12005127.031903135
R208:12005127.131989099,1.000000000,12005127.132081877,12005128.132118277
R209:12005128.232219579,1.000000000,12005128.232293617,12005129.232320677
R210:12005129.332422260,1.000000000,12005129.332492579,12005130.332526403
R211:12005130.432663385,1.000000000,12005130.432728391,12005131.432757434
R212:12005131.532874435,1.000000000,12005131.532946803,12005132.532978334
R213:12005132.633089686,1.000000000,12005132.633178283,12005133.633214932
R214:12005133.733304990,1.000000000,12005133.733374847,12005134.733400391
R215:12005134.833530473,1.000000000,12005134.833603544,12005135.833631501
R216:12005135.933748225,1.000000000,12005135.933813863,12005136.933845675
R217:12005137.033924570,1.000000000,12005137.033983769,12005138.034021895
R218:12005138.134138513,1.000000000,12005138.134199273,12005139.134228747
R219:12005139.234324390,1.000000000,12005139.234382965,12005140.234414024
R220:12005140.334502112,1.000000000,12005140.334566811,12005141.334599001
R221:12005141.434694525,1.000000000,12005141.434758577,12005142.434788903
R222:12005142.534892218,1.000000000,12005142.534953479,12005143.534985047
R223:12005143.635083875,1.000000000,12005143.635149347,12005144.635186424
R224:12005144.735291176,1.000000000,12005144.735357974,12005145.735387441
R225:12005145.835489003,1.000000000,12005145.835552918,12005146.835583484
R226:12005146.935674535,1.000000000,12005146.935737120,12005147.935779383
R227:12005148.035866100,1.000000000,12005148.035922246,12005149.035961663
R228:12005149.136061057,1.000000000,12005149.136128716,12005150.136157939
R229:12005150.236252798,1.000000000,12005150.236321030,12005151.236364603
R230:12005151.336457524,1.000000000,12005151.336536722,12005152.336585307
R231:12005152.436677478,1.000000000,12005152.436763331,12005153.436790654
R232:12005153.536894610,1.000000000,12005153.536962004,12005154.536998231
R233:12005154.637107356,1.000000000,12005154.637192748,12005155.637230922
R234:12005155.737333193,1.000000000,12005155.737395748,12005156.737431111
R235:12005156.837549796,1.000000000,12005156.837608105,12005157.837638421
R236:12005157.937773293,1.000000000,12005157.937845869,12005158.937877234
R237:12005159.037978265,1.000000000,12005159.038070569,12005160.038102847
R238:12005160.138211343,1.000000000,12005160.138289651,12005161.138328306
R239:12005161.238455081,1.000000000,12005161.238524085,12005162.238553047
R240:12005162.338664012,1.000000000,12005162.338741960,12005163.338771479
R241:12005163.438895272,1.000000000,12005163.438986177,12005164.439024428
R242:12005164.539173089,1.000000000,12005164.539239137,12005165.539279012
R243:12005165.639389737,1.000000000,12005165.639481142,12005166.639514351
R244:12005166.739624847,1.000000000,12005166.739710610,12005167.739742832
R245:12005167.839879729,1.000000000,12005167.839980563,12005168.840011531
R246:12005168.940126359,1.000000000,12005168.940202191,12005169.940233059
R247:12005170.040352266,1.000000000,12005170.040434107,12005171.040469531
R248:12005171.140579207,1.000000000,12005171.140650989,12005172.140680859
R249:12005172.240824020,1.000000000,12005172.240935767,12005173.240978913
R250:12005173.341091765,1.000000000,12005173.341164326,12005174.341203982
R251:12005174.441324426,1.000000000,12005174.441393860,12005175.441426814
R252:12005175.541542217,1.000000000,12005175.541604849,12005176.541636571
R253:12005176.641748838,1.000000000,12005176.641819313,12005177.641858824
R254:12005177.741973121,1.000000000,12005177.742066156,12005178.742105095
R255:12005178.842194637,1.000000000,12005178.842261508,12005179.842291573
R256:12005179.942390123,1.000000000,12005179.942453055,12005180.942485284
R257:12005181.042606780,1.000000000,12005181.042675484,12005182.042702995
R258:12005182.142825652,1.000000000,12005182.142885564,12005183.142916448
R259:12005183.243026244,1.000000000,12005183.243094472,12005184.243122999
R260:12005184.343257792,1.000000000,12005184.343374575,12005185.343403457
R261:12005185.443525879,1.000000000,12005185.443597285,12005186.443625160
R262:12005186.543732369,1.000000000,12005186.543803381,12005187.543842357
R263:12005187.643954720,1.000000000,12005187.644044278,12005188.644073673
R264:12005188.744180033,1.000000000,12005188.744239505,12005189.744270602
R265:12005189.844369346,1.000000000,12005189.844428681,12005190.844458552
R266:12005190.944581304,1.000000000,12005190.944659298,12005191.944687463
R267:12005192.044809313,1.000000000,12005192.044868652,12005193.044898339
R268:12005193.145018727,1.000000000,12005193.145083152,12005194.145111326
R269:12005194.245217860,1.000000000,12005194.245277431,12005195.245308405
R270:12005195.345422123,1.000000000,12005195.345484719,12005196.345516954
R271:12005196.445652585,1.000000000,12005196.445723716,12005197.445751909
R272:12005197.545854749,1.000000000,12005197.545913164,12005198.545946516
R273:12005198.646039385,1.000000000,12005198.646110671,12005199.646141371
R274:12005199.746231154,1.000000000,12005199.746306287,12005200.746334864
R275:12005200.846434731,1.000000000,12005200.846500523,12005201.846534889
R276:12005201.946635293,1.000000000,12005201.946678832,12005202.946710801
R277:12005203.046852894,1.000000000,12005203.046911776,12005204.046941815
R278:12005204.147037964,1.000000000,12005204.147100039,12005205.147128781
R279:12005205.247238092,1.000000000,12005205.247298222,12005206.247328773
R280:12005206.347442957,1.000000000,12005206.347500252,12005207.347530719
R281:12005207.447641671,1.000000000,12005207.447703149,12005208.447727343
R282:12005208.547824671,1.000000000,12005208.547922468,12005209.547952786
R283:12005209.648090430,1.000000000,12005209.648150003,12005210.648181047
R284:12005210.748318337,1.000000000,12005210.748378089,12005211.748407077
R285:12005211.848522509,1.000000000,12005211.848586626,12005212.848615905
R286:12005212.948721545,1.000000000,12005212.948783562,12005213.948811885
R287:12005214.048914475,1.000000000,12005214.048976038,12005215.049016414
R288:12005215.149117218,1.000000000,12005215.149177207,12005216.149209343
R289:12005216.249325955,1.000000000,12005216.249405671,12005217.249435561
R290:12005217.349541672,1.000000000,12005217.349605156,12005218.349636447
R291:12005218.449756533,1.000000000,12005218.449814027,12005219.449842313
R292:12005219.549992504,1.000000000,12005219.550098736,12005220.550128698
R293:12005220.650227750,1.000000000,12005220.650297083,12005221.650326056
R294:12005221.750443799,1.000000000,12005221.750517493,12005222.750546562
R295:12005222.850658432,1.000000000,12005222.850717822,12005223.850745831
R296:12005223.950842179,1.000000000,12005223.950945904,12005224.950975042
R297:12005225.051079448,1.000000000,12005225.051149959,12005226.051182227
R298:12005226.151283203,1.000000000,12005226.151344569,12005227.151377210
R299:12005227.251467194,1.000000000,12005227.251543310,12005228.251579780
R300:12005228.351668060,1.000000000,12005228.351744412,12005229.351774512
R301:12005229.451865295,1.000000000,12005229.451944161,12005230.451976217
R302:12005230.552081309,1.000000000,12005230.552153731,12005231.552184729
R303:12005231.652278757,1.000000000,12005231.652348597,12005232.652378695
R304:12005232.752473000,1.000000000,12005232.752528878,12005233.752560027
R305:12005233.852658372,1.000000000,12005233.852701100,12005234.852731787
R306:12005234.952833246,1.000000000,12005234.952894084,12005235.952927362
R307:12005236.053023651,1.000000000,12005236.053090954,12005237.053117925
R308:12005237.153224384,1.000000000,12005237.153288553,12005238.153318802
R309:12005238.253435012,1.000000000,12005238.253503362,12005239.253536450
R310:12005239.353671653,1.000000000,12005239.353741447,12005240.353769867
R311:12005240.453875037,1.000000000,12005240.453981414,12005241.454015378
R312:12005241.554109380,1.000000000,12005241.554174086,12005242.554203182
R313:12005242.654297465,1.000000000,12005242.654360507,12005243.654391225
R314:12005243.754483948,1.000000000,12005243.754551383,12005244.754581263
R315:12005244.854674561,1.000000000,12005244.854741978,12005245.854773642
R316:12005245.954878323,1.000000000,12005245.954984630,12005246.955019910
R317:12005247.055153988,1.000000000,12005247.055218115,12005248.055250531
R318:12005248.155377874,1.000000000,12005248.155449554,12005249.155482855
R319:12005249.255613411,1.000000000,12005249.255685758,12005250.255717309
R320:12005250.355816880,1.000000000,12005250.355885640,12005251.355913777
R321:12005251.456035877,1.000000000,12005251.456095193,12005252.456127929
R322:12005252.556232722,1.000000000,12005252.556296609,12005253.556326559
R323:12005253.656434735,1.000000000,12005253.656500831,12005254.656529706
R324:12005254.756624436,1.000000000,12005254.756682511,12005255.756714676
R325:12005255.856812313,1.000000000,12005255.856878009,12005256.856902819
R326:12005256.957002787,1.000000000,12005256.957075313,12005257.957103649
R327:12005258.057211574,1.000000000,12005258.057282722,12005259.057312340
R328:12005259.157440189,1.000000000,12005259.157503167,12005260.157532947
R329:12005260.257702954,1.000000000,12005260.257768078,12005261.257795043
R330:12005261.357894504,1.000000000,12005261.357952034,12005262.357986230
R331:12005262.458102796,1.000000000,12005262.458160713,12005263.458189584
R332:12005263.558287421,1.000000000,12005263.558361571,12005264.558391616
R333:12005264.658497412,1.000000000,12005264.658567319,12005265.658600561
R334:12005265.758705465,1.000000000,12005265.758770697,12005266.758805208
R335:12005266.858897967,1.000000000,12005266.858957706,12005267.858987538
R336:12005267.959101807,1.000000000,12005267.959165955,12005268.959197026
R337:12005269.059297757,1.000000000,12005269.059356129,12005270.059386062
R338:12005270.159493309,1.000000000,12005270.159551378,12005271.159580413
R339:12005271.259697888,1.000000000,12005271.259758450,12005272.259789780
R340:12005272.359887756,1.000000000,12005272.359949656,12005273.359984929
R341:12005273.460116774,1.000000000,12005273.460176516,12005274.460207587
R342:12005274.560307723,1.000000000,12005274.560371827,12005275.560402540
R343:12005275.660496205,1.000000000,12005275.660573019,12005276.660602935
R344:12005276.760701030,1.000000000,12005276.760758072,12005277.760788428
R345:12005277.860881537,1.000000000,12005277.860947458,12005278.860979363
R346:12005278.961116366,1.000000000,12005278.961184889,12005279.961217033
R347:12005280.061311116,1.000000000,12005280.061386868,12005281.061422424
R348:12005281.161539027,1.000000000,12005281.161606178,12005282.161637029
R349:12005282.261744112,1.000000000,12005282.261807282,12005283.261839246
R350:12005283.361941226,1.000000000,12005283.362058572,12005284.362117875
R351:12005284.462227557,1.000000000,12005284.462290121,12005285.462326108
R352:12005285.562420648,1.000000000,12005285.562487345,12005286.562518893
R353:12005286.662608281,1.000000000,12005286.662671624,12005287.662701411
R354:12005287.762796767,1.000000000,12005287.762876863,12005288.762914199
R355:12005288.863006236,1.000000000,12005288.863093683,12005289.863122350
R356:12005289.963237420,1.000000000,12005289.963303013,12005290.963331262
R357:12005291.063437946,1.000000000,12005291.063500818,12005292.063528677
R358:12005292.163623573,1.000000000,12005292.163686108,12005293.163715165
R359:12005293.263834730,1.000000000,12005293.263893664,12005294.263920857
R360:12005294.364048639,1.000000000,12005294.364178374,12005295.364206923
R361:12005295.464322651,1.000000000,12005295.464393269,12005296.464425094
R362:12005296.564521706,1.000000000,12005296.564584561,12005297.564614728
R363:12005297.664712666,1.000000000,12005297.664777381,12005298.664807618
R364:12005298.764919139,1.000000000,12005298.764982386,12005299.765015924
R365:12005299.865128869,1.000000000,12005299.865191560,12005300.865222439
R366:12005300.965344407,1.000000000,12005300.965396741,12005301.965428930
R367:12005302.065529410,1.000000000,12005302.065593995,12005303.065626768
R368:12005303.165735362,1.000000000,12005303.165808635,12005304.165837670
R369:12005304.265951529,1.000000000,12005304.266031887,12005305.266063988
R370:12005305.366197510,1.000000000,12005305.366279051,12005306.366309473
R371:12005306.466428591,1.000000000,12005306.466523426,12005307.466553753
R372:12005307.566663202,1.000000000,12005307.566753345,12005308.566784682
R373:12005308.666888664,1.000000000,12005308.666961849,12005309.666993033
R374:12005309.767099602,1.000000000,12005309.767182974,12005310.767213918
R375:12005310.867332345,1.000000000,12005310.867408331,12005311.867438020
R376:12005311.967574747,1.000000000,12005311.967644701,12005312.967674499
R377:12005313.067779159,1.000000000,12005313.067856384,12005314.067886196
R378:12005314.167996448,1.000000000,12005314.168078328,12005315.168109620
R379:12005315.268215694,1.000000000,12005315.268286280,12005316.268317575
R380:12005316.368480382,1.000000000,12005316.368547471,12005317.368577763
R381:12005317.468696658,1.000000000,12005317.468755985,12005318.468784206
R382:12005318.568884075,1.000000000,12005318.568952767,12005319.568983426
R383:12005319.669126693,1.000000000,12005319.669192091,12005320.669221262
R384:12005320.769337067,1.000000000,12005320.769404048,12005321.769434288
R385:12005321.869536400,1.000000000,12005321.869597431,12005322.869623991
R386:12005322.969753476,1.000000000,12005322.969811630,12005323.969841024
R387:12005324.069956113,1.000000000,12005324.070031188,12005325.070063058
R388:12005325.170183208,1.000000000,12005325.170257326,12005326.170285281
R389:12005326.270401759,1.000000000,12005326.270467414,12005327.270497641
R390:12005327.370593032,1.000000000,12005327.370657083,12005328.370685061
R391:12005328.470790295,1.000000000,12005328.470863262,12005329.470893633
R392:12005329.571002748,1.000000000,12005329.571087742,12005330.571120609
R393:12005330.671255317,1.000000000,12005330.671323566,12005331.671353364
R394:12005331.771471631,1.000000000,12005331.771537570,12005332.771566762
R395:12005332.871681511,1.000000000,12005332.871745264,12005333.871773455
R396:12005333.971881110,1.000000000,12005333.971944122,12005334.971972724
R397:12005335.072106494,1.000000000,12005335.072190879,12005336.072219385
R398:12005336.172320552,1.000000000,12005336.172394399,12005337.172423787
R399:12005337.272534637,1.000000000,12005337.272592690,12005338.272622326
R400:12005338.372724643,1.000000000,12005338.372792903,12005339.372822613
R401:12005339.472924370,1.000000000,12005339.472984243,12005340.473016540
R402:12005340.573133521,1.000000000,12005340.573188083,12005341.573219789
R403:12005341.673315344,1.000000000,12005341.673380194,12005342.673414426
R404:12005342.773507953,1.000000000,12005342.773598494,12005343.773636147
R405:12005343.873731120,1.000000000,12005343.873813925,12005344.873846987
R406:12005344.973944111,1.000000000,12005344.974033544,12005345.974066893
R407:12005346.074192485,1.000000000,12005346.074272538,12005347.074301429
R408:12005347.174409082,1.000000000,12005347.174475221,12005348.174515862
R409:12005348.274603173,1.000000000,12005348.274673719,12005349.274711892
R410:12005349.374810537,1.000000000,12005349.374888698,12005350.374929387
R411:12005350.475021159,1.000000000,12005350.475091970,12005351.475124801
R412:12005351.575218763,1.000000000,12005351.575294187,12005352.575328467
R413:12005352.675420191,1.000000000,12005352.675482098,12005353.675514394
R414:12005353.775603699,1.000000000,12005353.775669912,12005354.775701003
R415:12005354.875790762,1.000000000,12005354.875862796,12005355.875896610
R416:12005355.975994147,1.000000000,12005355.976070628,12005356.976103209
R417:12005357.076196779,1.000000000,12005357.076260399,12005358.076290475
R418:12005358.176381068,1.000000000,12005358.176439732,12005359.176466756
R419:12005359.276584474,1.000000000,12005359.276650334,12005360.276684346
R420:12005360.376763333,1.000000000,12005360.376822747,12005361.376851777
R421:12005361.476956051,1.000000000,12005361.477027586,12005362.477056598
R422:12005362.577148614,1.000000000,12005362.577223528,12005363.577254103
