INFO: setting server port as: 2222
INFO: Waiting for incoming connection...
R84:12007853.580635265,1.000000000,12007853.580702726,12007854.580733335
R85:12007855.080828767,1.000000000,12007855.080916362,12007856.080947477
R86:12007856.581041854,1.000000000,12007856.581111751,12007857.581140252
R87:12007858.081240218,1.000000000,12007858.081307698,12007859.081346637
R88:12007859.581445059,1.000000000,12007859.581508806,12007860.581536677
R89:12007861.081645014,1.000000000,12007861.081704618,12007862.081732551
R90:12007862.581865426,1.000000000,12007862.581930859,12007863.581958067
R91:12007864.082068816,1.000000000,12007864.082127264,12007865.082151776
R92:12007865.582262501,1.000000000,12007865.582318064,12007866.582344128
R93:12007867.082448844,1.000000000,12007867.082509963,12007868.082540363
R94:12007868.582650706,1.000000000,12007868.582717389,12007869.582744475
R95:12007870.082860537,1.000000000,12007870.082932847,12007871.082960155
R96:12007871.583027506,1.000000000,12007871.583087891,12007872.583114721
R97:12007873.083220797,1.000000000,12007873.083281536,12007874.083309771
R98:12007874.583422350,1.000000000,12007874.583477749,12007875.583503665
R99:12007876.083608137,1.000000000,12007876.083673390,12007877.083702451
R100:12007877.583799578,1.000000000,12007877.583886273,12007878.583918910
R101:12007879.084029786,1.000000000,12007879.084089031,12007880.084118119
R102:12007880.584219744,1.000000000,12007880.584286204,12007881.584311439
R103:12007882.084425308,1.000000000,12007882.084496519,12007883.084527841
R104:12007883.584630266,1.000000000,12007883.584698906,12007884.584729921
R105:12007885.084872210,1.000000000,12007885.084933968,12007886.084965535
R106:12007886.585081564,1.000000000,12007886.585137639,12007887.585167330
R107:12007888.085263057,1.000000000,12007888.085347887,12007889.085377878
R108:12007889.585505571,1.000000000,12007889.585566735,12007890.585595988
R109:12007891.085693924,1.000000000,12007891.085760118,12007892.085786926
R110:12007892.585896010,1.000000000,12007892.585976163,12007893.586015005
R111:12007894.086101253,1.000000000,12007894.086157989,12007895.086182669
R112:12007895.586269526,1.000000000,12007895.586335417,12007896.586364768
R113:12007897.086461576,1.000000000,12007897.086533651,12007898.086566236
R114:12007898.586656673,1.000000000,12007898.586706707,12007899.586741358
R115:12007900.086849341,1.000000000,12007900.086919924,12007901.086956268
R116:12007901.587016704,1.000000000,12007901.587072404,12007902.587099865
R117:12007903.087192969,1.000000000,12007903.087256715,12007904.087286517
R118:12007904.587345853,1.000000000,12007904.587400019,12007905.587429743
R119:12007906.087532800,1.000000000,12007906.087595601,12007907.087638684
R120:12007907.587742457,1.000000000,12007907.587821893,12007908.587855812
R121:12007909.087957308,1.000000000,12007909.088020572,12007910.088047612
R122:12007910.588157659,1.000000000,12007910.588277148,12007911.588306030
R123:12007912.088411784,1.000000000,12007912.088472269,12007913.088507816
R124:12007913.588609582,1.000000000,12007913.588663453,12007914.588694802
R125:12007915.088794185,1.000000000,12007915.088888148,12007916.088916669
R126:12007916.589016076,1.000000000,12007916.589071484,12007917.589107675
R127:12007918.089240080,1.000000000,12007918.089295261,12007919.089326372
R128:12007919.589428343,1.000000000,12007919.589501053,12007920.589532340
R129:12007921.089633862,1.000000000,12007921.089700567,12007922.089730294
R130:12007922.589873405,1.000000000,12007922.589931566,12007923.589962250
R131:12007924.090087585,1.000000000,12007924.090179002,12007925.090208711
R132:12007925.590317575,1.000000000,12007925.590375919,12007926.590413081
R133:12007927.090531820,1.000000000,12007927.090609983,12007928.090641476
R134:12007928.590741079,1.000000000,12007928.590810098,12007929.590851419
R135:12007930.090957684,1.000000000,12007930.091017980,12007931.091047088
R136:12007931.591136752,1.000000000,12007931.591205904,12007932.591237253
R137:12007933.091346815,1.000000000,12007933.091423323,12007934.091456825
R138:12007934.591565384,1.000000000,12007934.591640865,12007935.591669651
R139:12007936.091789240,1.000000000,12007936.091881867,12007937.091913134
R140:12007937.592023764,1.000000000,12007937.592101254,12007938.592132870
R141:12007939.092241291,1.000000000,12007939.092301553,12007940.092331223
R142:12007940.592483008,1.000000000,12007940.592551464,12007941.592580888
R143:12007942.092681272,1.000000000,12007942.092745464,12007943.092782939
R144:12007943.592949394,1.000000000,12007943.593034912,12007944.593066374
R145:12007945.093162343,1.000000000,12007945.093225868,12007946.093255570
R146:12007946.593357122,1.000000000,12007946.593414687,12007947.593446782
R147:12007948.093557889,1.000000000,12007948.093627840,12007949.093657520
R148:12007949.593765998,1.000000000,12007949.593859114,12007950.593891436
R149:12007951.093997257,1.000000000,12007951.094092488,12007952.094126288
R150:12007952.594234576,1.000000000,12007952.594301794,12007953.594329443
R151:12007954.094440211,1.000000000,12007954.094521835,12007955.094554545
R152:12007955.594658559,1.000000000,12007955.594725402,12007956.594756678
R153:12007957.094884809,1.000000000,12007957.094950017,12007958.094980914
R154:12007958.595080324,1.000000000,12007958.595141590,12007959.595170727
R155:12007960.095273063,1.000000000,12007960.095346382,12007961.095376980
R156:12007961.595485725,1.000000000,12007961.595550271,12007962.595578160
R157:12007963.095669361,1.000000000,12007963.095742935,12007964.095774326
R158:12007964.595869426,1.000000000,12007964.595934631,12007965.595966548
R159:12007966.096084118,1.000000000,12007966.096150981,12007967.096187191
R160:12007967.596304540,1.000000000,12007967.596390085,12007968.596419776
R161:12007969.096538223,1.000000000,12007969.096603189,12007970.096632188
R162:12007970.596754560,1.000000000,12007970.596813569,12007971.596851768
R163:12007972.096985262,1.000000000,12007972.097066795,12007973.097101174
R164:12007973.597216455,1.000000000,12007973.597288180,12007974.597316174
R165:12007975.097441955,1.000000000,12007975.097507475,12007976.097532945
R166:12007976.597643593,1.000000000,12007976.597711593,12007977.597744161
R167:12007978.097862151,1.000000000,12007978.097923024,12007979.097954568
R168:12007979.598052092,1.000000000,12007979.598110573,12007980.598139539
R169:12007981.098259559,1.000000000,12007981.098315908,12007982.098345364
R170:12007982.598459695,1.000000000,12007982.598519575,12007983.598549061
R171:12007984.098672185,1.000000000,12007984.098734586,12007985.098762067
R172:12007985.598899823,1.000000000,12007985.598962825,12007986.598991303
R173:12007987.099105692,1.000000000,12007987.099167643,12007988.099196179
R174:12007988.599321326,1.000000000,12007988.599380262,12007989.599412909
R175:12007990.099501353,1.000000000,12007990.099580463,12007991.099617008
R176:12007991.599711409,1.000000000,12007991.599804297,12007992.599850370
R177:12007993.099956373,1.000000000,12007993.100035034,12007994.100065414
R178:12007994.600160839,1.000000000,12007994.600222802,12007995.600251917
R179:12007996.100373913,1.000000000,12007996.100453785,12007997.100487525
R180:12007997.600612121,1.000000000,12007997.600675697,12007998.600705987
R181:12007999.100806693,1.000000000,12007999.100916967,12008000.100951007
R182:12008000.601044459,1.000000000,12008000.601114985,12008001.601149222
R183:12008002.101241536,1.000000000,12008002.101318175,12008003.101350764
R184:12008003.601451831,1.000000000,12008003.601519413,12008004.601551691
R185:12008005.101646628,1.000000000,12008005.101706443,12008006.101738926
R186:12008006.601840498,1.000000000,12008006.601903096,12008007.601934921
R187:12008008.102028877,1.000000000,12008008.102087637,12008009.102119923
R188:12008009.602214349,1.000000000,12008009.602272499,12008010.602310456
R189:12008011.102401912,1.000000000,12008011.102462601,12008012.102495650
R190:12008012.602592928,1.000000000,12008012.602661951,12008013.602692738
R191:12008014.102794647,1.000000000,12008014.102868276,12008015.102899488
R192:12008015.602999089,1.000000000,12008015.603070630,12008016.603100542
R193:12008017.103198703,1.000000000,12008017.103262259,12008018.103293762
R194:12008018.603385812,1.000000000,12008018.603454124,12008019.603484638
R195:12008020.103590701,1.000000000,12008020.103660457,12008021.103691621
R196:12008021.603853961,1.000000000,12008021.603918549,12008022.603948837
R197:12008023.104055312,1.000000000,12008023.104117317,12008024.104147201
R198:12008024.604267491,1.000000000,12008024.604331477,12008025.604360260
R199:12008026.104479825,1.000000000,12008026.104549708,12008027.104577776
R200:12008027.604720602,1.000000000,12008027.604787733,12008028.604817219
R201:12008029.104968173,1.000000000,12008029.105034165,12008030.105060205
R202:12008030.605193760,1.000000000,12008030.605268525,12008031.605301812
R203:12008032.105408750,1.000000000,12008032.105480326,12008033.105509743
R204:12008033.605611617,1.000000000,12008033.605669361,12008034.605699690
R205:12008035.105804808,1.000000000,12008035.105879320,12008036.105905965
R206:12008036.606002472,1.000000000,12008036.606069397,12008037.606098002
R207:12008038.106201975,1.000000000,12008038.106273752,12008039.106301803
R208:12008039.606408911,1.000000000,12008039.606467891,12008040.606501421
R209:12008041.106593430,1.000000000,12008041.106651690,12008042.106683709
R210:12008042.606776083,1.000000000,12008042.606874073,12008043.606906403
R211:12008044.106996348,1.000000000,12008044.107066862,12008045.107107900
R212:12008045.607214767,1.000000000,12008045.607296661,12008046.607338538
R213:12008047.107465155,1.000000000,12008047.107545566,12008048.107576326
R214:12008048.607694883,1.000000000,12008048.607760621,12008049.607800599
R215:12008050.107938964,1.000000000,12008050.108020078,12008051.108051365
R216:12008051.608201969,1.000000000,12008051.608277680,12008052.608302597
R217:12008053.108447334,1.000000000,12008053.108527390,12008054.108556533
R218:12008054.608679032,1.000000000,12008054.608757308,12008055.608791040
R219:12008056.108936779,1.000000000,12008056.109038929,12008057.109072765
R220:12008057.609188391,1.000000000,12008057.609263018,12008058.609295648
R221:12008059.109429246,1.000000000,12008059.109520791,12008060.109561168
R222:12008060.609678723,1.000000000,12008060.609744970,12008061.609774368
R223:12008062.109869208,1.000000000,12008062.109944239,12008063.109975042
R224:12008063.610083127,1.000000000,12008063.610167107,12008064.610205432
R225:12008065.110296868,1.000000000,12008065.110362006,12008066.110392788
R226:12008066.610492257,1.000000000,12008066.610566363,12008067.610602563
R227:12008068.110701837,1.000000000,12008068.110772466,12008069.110803939
R228:12008069.610903621,1.000000000,12008069.610967522,12008070.611007933
R229:12008071.111100946,1.000000000,12008071.111174677,12008072.111204127
R230:12008072.611302726,1.000000000,12008072.611371277,12008073.611403681
R231:12008074.111510603,1.000000000,12008074.111610241,12008075.111638930
R232:12008075.611729328,1.000000000,12008075.611801546,12008076.611843519
R233:12008077.111948466,1.000000000,12008077.112018103,12008078.112048244
R234:12008078.612159144,1.000000000,12008078.612238072,12008079.612269858
R235:12008080.112369101,1.000000000,12008080.112441063,12008081.112471797
R236:12008081.612561431,1.000000000,12008081.612635124,12008082.612671042
R237:12008083.112807114,1.000000000,12008083.112897094,12008084.112926293
R238:12008084.613041237,1.000000000,12008084.613117820,12008085.613147035
R239:12008086.113264468,1.000000000,12008086.113336045,12008087.113369357
R240:12008087.613470729,1.000000000,12008087.613535799,12008088.613570062
R241:12008089.113680117,1.000000000,12008089.113752564,12008090.113783669
R242:12008090.613886282,1.000000000,12008090.613953128,12008091.613987872
R243:12008092.114108289,1.000000000,12008092.114180904,12008093.114209160
R244:12008093.614322968,1.000000000,12008093.614378512,12008094.614409085
R245:12008095.114523133,1.000000000,12008095.114593130,12008096.114622535
R246:12008096.614750747,1.000000000,12008096.614863114,12008097.614903675
R247:12008098.115010757,1.000000000,12008098.115079891,12008099.115110397
R248:12008099.615215054,1.000000000,12008099.615284992,12008100.615317442
R249:12008101.115420969,1.000000000,12008101.115500158,12008102.115531193
R250:12008102.615637137,1.000000000,12008102.615703568,12008103.615731530
R251:12008104.115884230,1.000000000,12008104.115950055,12008105.115979750
R252:12008105.616107728,1.000000000,12008105.616180768,12008106.616209453
R253:12008107.116322964,1.000000000,12008107.116386835,12008108.116416944
R254:12008108.616521740,1.000000000,12008108.616590120,12008109.616621457
R255:12008110.116741784,1.000000000,12008110.116810910,12008111.116847837
R256:12008111.616942607,1.000000000,12008111.617038207,12008112.617070017
R257:12008113.117183315,1.000000000,12008113.117241219,12008114.117270755
R258:12008114.617376667,1.000000000,12008114.617436187,12008115.617468178
R259:12008116.117584465,1.000000000,12008116.117643530,12008117.117671303
R260:12008117.617783144,1.000000000,12008117.617867200,12008118.617895328
R261:12008119.118009213,1.000000000,12008119.118100854,12008120.118130056
R262:12008120.618251737,1.000000000,12008120.618312009,12008121.618342310
R263:12008122.118458686,1.000000000,12008122.118521390,12008123.118550988
R264:12008123.618655853,1.000000000,12008123.618723007,12008124.618753022
R265:12008125.118886564,1.000000000,12008125.118950106,12008126.118978322
R266:12008126.619111126,1.000000000,12008126.619178122,12008127.619206319
R267:12008128.119329603,1.000000000,12008128.119401922,12008129.119438350
R268:12008129.619566450,1.000000000,12008129.619628891,12008130.619657267
R269:12008131.119770491,1.000000000,12008131.119878452,12008132.119906561
R270:12008132.620029867,1.000000000,12008132.620095253,12008133.620122124
R271:12008134.120235849,1.000000000,12008134.120293122,12008135.120321512
R272:12008135.620422134,1.000000000,12008135.620480536,12008136.620510051
R273:12008137.120620217,1.000000000,12008137.120685641,12008138.120716996
R274:12008138.620848533,1.000000000,12008138.620912326,12008139.620942706
R275:12008140.121055480,1.000000000,12008140.121970456,12008141.122006999
R276:12008141.622113675,1.000000000,12008141.622176817,12008142.622208666
R277:12008143.122312997,1.000000000,12008143.122377368,12008144.122406594
R278:12008144.Command terminated by signal 15
	Command being timed: "./server 2222"
	User time (seconds): 327.13
	System time (seconds): 0.02
	Percent of CPU this job got: 66%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 8:12.71
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 536
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 0
	Minor (reclaiming a frame) page faults: 173
	Voluntary context switches: 330
	Involuntary context switches: 792
	Swaps: 0
	File system inputs: 0
	File system outputs: 40
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
